Please enter the topology filename with extension: topology3.txt
--------------------------------------------------------
This is the initial topology of the network:
--------------------------------------------------------
Router 0:

Number of routing control messages: 4

Router 0:

1,1144,20
2,909,20
3,1282,20
4,1191,20
5,986,20
6,596,20
7,753,20
8,974,22
9,589,20
10,961,22
11,1038,20
12,879,20
13,1255,20
14,836,20
15,1160,22
16,573,20
17,901,20
18,1586,20
19,800,20
20,254,20
21,1373,22
22,917,22
23,1093,22
24,1240,20
25,1698,20
26,509,20
27,1185,22
28,1131,20
29,934,20

Router 1:

0,1144,12
2,810,10
3,1373,22
4,47,4
5,1112,12
6,722,12
7,879,12
8,598,10
9,715,12
10,497,10
11,984,22
12,265,12
13,1454,12
14,840,14
15,741,4
16,699,12
17,707,10
18,1067,4
19,926,12
20,890,12
21,997,10
22,541,10
23,717,10
24,946,10
25,554,25
26,635,12
27,809,10
28,498,28
29,880,10

Router 2:

0,909,14
1,810,22
3,999,14
4,857,22
5,703,14
6,313,14
7,516,14
8,326,22
9,352,14
10,313,22
11,712,8
12,770,14
13,986,13
14,73,14
15,512,22
16,336,14
17,435,22
18,1349,14
19,563,14
20,655,14
21,725,22
22,269,22
23,445,22
24,674,22
25,1115,22
26,400,14
27,537,22
28,758,8
29,608,22

Router 3:

0,1282,6
1,1373,21
2,999,6
4,1417,21
5,1076,6
6,686,6
7,889,6
8,775,21
9,725,6
10,876,21
11,923,21
12,1143,6
13,1464,6
14,926,6
15,723,21
16,709,6
17,884,21
18,1722,6
19,936,6
20,1028,6
21,376,21
22,832,21
23,656,21
24,885,21
25,1678,21
26,773,6
27,1100,21
28,969,21
29,819,21

Router 4:

0,1191,26
1,47,1
2,857,1
3,1417,15
5,1159,26
6,769,1
7,926,1
8,645,1
9,762,1
10,544,1
11,1028,15
12,312,1
13,1501,1
14,887,1
15,694,15
16,746,1
17,754,1
18,1020,18
19,973,1
20,937,1
21,1041,15
22,588,1
23,761,15
24,990,15
25,601,1
26,682,1
27,856,1
28,545,1
29,924,15

Router 5:

0,986,6
1,1112,6
2,703,6
3,1076,6
4,1159,6
6,390,6
7,593,6
8,850,6
9,429,6
10,951,6
11,878,6
12,847,6
13,1168,6
14,630,6
15,1004,6
16,413,6
17,741,6
18,1426,6
19,640,6
20,732,6
21,1217,6
22,907,6
23,937,6
24,1080,6
25,1666,6
26,477,6
27,1175,6
28,925,6
29,774,6

Router 6:

0,596,16
1,722,16
2,313,14
3,686,3
4,769,16
5,390,5
7,203,16
8,460,16
9,39,16
10,561,16
11,488,16
12,457,16
13,778,16
14,240,14
15,614,16
16,23,16
17,351,16
18,1036,16
19,250,16
20,342,16
21,827,16
22,517,16
23,547,16
24,690,16
25,1276,16
26,87,16
27,785,16
28,535,28
29,384,16

Router 7:

0,753,16
1,879,16
2,516,16
3,889,16
4,926,16
5,593,16
6,203,16
8,463,29
9,196,16
10,564,8
11,285,29
12,614,16
13,935,16
14,443,16
15,411,29
16,180,16
17,508,9
18,1193,16
19,407,16
20,499,16
21,624,29
22,520,8
23,344,29
24,487,29
25,1366,27
26,244,16
27,788,8
28,657,29
29,181,29

Router 8:

0,974,22
1,598,22
2,326,22
3,775,23
4,645,22
5,850,17
6,460,17
7,463,23
9,421,17
10,101,22
11,386,23
12,863,22
13,1192,17
14,399,2
